candidate_id,pool_seed,heldout_corner,cell_type,input_arc,Wn_um,L_um,Wp_Wn_ratio,Vdd,Temp,Cload_fF,slew_ps,corner
17,2,ss,INV,I_to_Z,2.451547578831578,0.28,1.589114410613199,1.8930466624372546,41.781169476559555,57.574134166349,278.0801294668252,ss
18,2,ss,INV,I_to_Z,3.5038157714361216,0.28,1.6838020847717075,1.6714072661747574,47.793931118606025,31.628986584120447,325.33501205222666,ss
19,2,ss,INV,I_to_Z,2.898177841504151,0.28,1.8964022277689814,1.7906000593307974,91.60341355640732,14.284765894557042,228.20290987637003,ss
20,2,ss,INV,I_to_Z,1.9876588372715867,0.28,2.4728562995148216,1.835563450061595,-5.766379561158413,7.722945322118584,384.8993347246153,ss
21,2,ss,INV,I_to_Z,4.82535880464737,0.28,2.8310983743909413,1.625406372946932,11.170415304646497,54.167356742752084,47.179830149596704,ss
22,2,ss,INV,I_to_Z,0.9523680812810658,0.28,2.660409951912211,1.7191632520211928,-15.505430018521526,44.93856353068272,473.28026852483464,ss
23,2,ss,INV,I_to_Z,3.778057915233192,0.28,2.012986381366304,1.7708702984885982,36.084642839965404,69.95040615550693,92.08833709175119,ss
24,2,ss,NAND2,A1_A2_tied_to_Z,4.170438251924169,0.28,2.351999502558019,1.6235166506848795,6.106967576739276,99.52934215332746,107.45918267194973,ss
25,2,ss,NAND2,A1_A2_tied_to_Z,1.6376826934683948,0.28,2.5148038801089987,1.7951370356292382,92.36107408390846,77.15042925164455,17.363853007645705,ss
26,2,ss,NAND2,A1_A2_tied_to_Z,4.8334017987154425,0.28,1.63023942818287,1.7115951875062623,35.56202266252663,14.678321789516476,268.2079212656307,ss
27,2,ss,NAND2,A1_A2_tied_to_Z,0.9358832973396491,0.28,2.083195429749117,1.83498112051307,44.24919846876065,43.81924485850346,478.0176647104888,ss
28,2,ss,NAND2,A1_A2_tied_to_Z,0.7854986197162841,0.28,2.247626709885686,1.8651998424795633,-19.737341284128572,18.198658050053673,141.06467018955848,ss
29,2,ss,NAND2,A1_A2_tied_to_Z,2.390198566763234,0.28,1.5187425941590342,1.884999127371336,53.8191406686133,82.19018150921839,443.6115887174537,ss
30,2,ss,NAND2,A1_A2_tied_to_Z,3.791236368524092,0.28,1.9134839135633768,1.8141003500925865,47.41088050158008,67.62134013098228,154.8482692039531,ss
31,2,ss,NAND2,A1_A2_tied_to_Z,2.5872315169367464,0.28,2.846418863276159,1.9707927251381339,83.42748659602131,22.572525774578047,331.0683670427799,ss
32,2,ss,NAND2,A1_A2_tied_to_Z,3.9228500357574094,0.28,2.4323145665539565,1.8539144891397166,22.427378867598698,66.47581902687614,251.59103376374145,ss
33,2,ss,NAND2,A1_A2_tied_to_Z,1.4516734183361886,0.28,2.1724536432262203,1.9276369142012704,3.175312904217602,89.56649144881509,350.44495140396793,ss
34,2,ss,NAND2,A1_A2_tied_to_Z,3.3911020181907072,0.28,1.5699200398802517,1.77026585883483,16.37654679114059,30.998762164743766,195.2056643845101,ss
35,2,ss,NAND2,A1_A2_tied_to_Z,2.98748243501749,0.28,1.7650150539683724,1.9425675644371005,74.24733909388164,8.503414430109196,32.78543577497756,ss
36,2,ss,NAND2,A1_A2_tied_to_Z,1.1662994029071352,0.28,1.7358244697607081,1.6983969688065614,87.99036649451845,60.088384034923166,282.7269875337985,ss
37,2,ss,NAND2,A1_A2_tied_to_Z,4.283167596389988,0.28,1.8352777858884315,1.7657950438940881,63.54165744158567,55.278821776272295,365.0798765106076,ss
38,2,ss,NAND2,A1_A2_tied_to_Z,4.512432685632981,0.28,2.5904295173098175,1.6636836240397812,32.97552454891933,29.73229055164952,189.5453245100847,ss
39,2,ss,NAND2,A1_A2_tied_to_Z,1.8945856858368089,0.28,2.480358931580358,1.6679531184036227,76.3842793195065,39.3320637252675,423.3580908660943,ss
40,2,ss,NAND2,A1_A2_tied_to_Z,3.6173412430352867,0.28,2.7718259694324594,1.7424879510288727,-1.4091231026525755,2.535571597411489,127.29710431459051,ss
41,2,ss,NAND2,A1_A2_tied_to_Z,2.8761989307117437,0.28,2.7053115306378515,1.8230357355170534,-9.046925183728835,50.09307135899942,303.2576859396635,ss
42,2,ss,NAND2,A1_A2_tied_to_Z,0.6201986438444723,0.28,2.9246652930185935,1.8917146262210744,58.148723826280985,37.76058120970095,483.8937602015943,ss
43,2,ss,NAND2,A1_A2_tied_to_Z,4.743526564277468,0.28,1.977344988883281,1.6913695878654882,69.81636513133984,51.72230465765516,233.1398477805355,ss
44,2,ss,NAND2,A1_A2_tied_to_Z,2.282122359500768,0.28,2.6544073428276516,1.909552962748099,-10.027762944168876,73.05570107312887,74.89570821660858,ss
45,2,ss,NAND2,A1_A2_tied_to_Z,1.278642157031458,0.28,2.988121772596048,1.7357326624802578,10.95025138063236,95.7188864608769,415.43176331355755,ss
46,2,ss,NAND2,A1_A2_tied_to_Z,2.000495386071597,0.28,2.2916647121768317,1.6494115461115662,97.2863080370437,11.997517900470514,382.57840270965374,ss
47,2,ss,NAND2,A1_A2_tied_to_Z,3.1837453889711096,0.28,2.01475851761399,1.9640946696845805,27.091791236206205,84.65779911142887,52.89406758054552,ss
48,2,ss,NOR2,A1_A2_tied_to_Z,4.444335879837588,0.28,2.2363671113626893,1.9132937061340944,83.66622958534887,92.87861037502535,243.18806865751264,ss
49,2,ss,NOR2,A1_A2_tied_to_Z,4.6707276426715465,0.28,2.7969016720305837,1.7639187693201084,16.70362666737924,8.94816203142259,178.14910546987005,ss
50,2,ss,NOR2,A1_A2_tied_to_Z,1.7478939984623345,0.28,2.628945408528167,1.7995770134873226,75.80592254544537,57.46811797947913,294.5119765947026,ss
51,2,ss,NOR2,A1_A2_tied_to_Z,3.1077716305817114,0.28,1.9525440524303717,1.8787721956674448,99.33674709384718,70.50634270780743,65.19758321815814,ss
52,2,ss,NOR2,A1_A2_tied_to_Z,2.643756059897164,0.28,2.8223242508789,1.723501821939204,-12.914054160341571,65.5461304678893,106.07762719658845,ss
53,2,ss,NOR2,A1_A2_tied_to_Z,3.816765829624608,0.28,1.8198328873616822,1.819609873000582,58.70282487414666,99.77796094869625,491.95727375231365,ss
54,2,ss,NOR2,A1_A2_tied_to_Z,0.7253141100363969,0.28,1.5123096567245056,1.7484541033481331,-8.585847445886271,76.00235788223804,475.671255780562,ss
55,2,ss,NOR2,A1_A2_tied_to_Z,2.813697848981249,0.28,2.1251582560835343,1.8323745178471516,28.780291787607837,4.354921986806829,215.67448698762516,ss
56,2,ss,NOR2,A1_A2_tied_to_Z,0.5103222508940464,0.28,2.2956978363515343,1.9353264322522876,94.5191509727536,50.46391437302217,134.87732114906703,ss
57,2,ss,NOR2,A1_A2_tied_to_Z,4.4293621261321485,0.28,2.6925566202320326,1.8683940377937192,30.246643400359098,91.12934119090524,312.38692601249454,ss
58,2,ss,NOR2,A1_A2_tied_to_Z,1.9652405227786667,0.28,1.6669144348154548,1.9626381748175539,71.12707106449747,36.04888464046713,161.18716504279553,ss
59,2,ss,NOR2,A1_A2_tied_to_Z,3.5098875898092365,0.28,1.586594853525705,1.9304022587107579,5.925487888722493,51.683428030177666,318.68078209670006,ss
60,2,ss,NOR2,A1_A2_tied_to_Z,1.128534394579929,0.28,2.365271325073408,1.6890515246668294,-19.57218695889391,42.20064594897938,437.9959271980087,ss
61,2,ss,NOR2,A1_A2_tied_to_Z,4.160292601334103,0.28,2.4281700927974903,1.807295079524081,13.809233490530225,10.59605234545049,82.15330878153941,ss
62,2,ss,NOR2,A1_A2_tied_to_Z,1.5785789990772414,0.28,2.027440086314023,1.8576065723628503,21.809751649605964,80.10913997336546,352.51260846935367,ss
63,2,ss,NOR2,A1_A2_tied_to_Z,3.439457835823266,0.28,2.560723720097772,1.8943440764596848,60.90239271709558,74.58361635246946,403.4924300844537,ss
64,2,ss,NOR2,A1_A2_tied_to_Z,0.8955104644457834,0.28,2.6110593214785935,1.6288729887303168,65.18694189245828,62.14530224541438,444.94301955427085,ss
65,2,ss,NOR2,A1_A2_tied_to_Z,1.3581241397681527,0.28,2.9381903711162978,1.967974319851873,45.16835510285151,22.22239522143675,195.8248401002192,ss
66,2,ss,NOR2,A1_A2_tied_to_Z,4.991982228569826,0.28,2.1080991556936026,1.635923116503861,0.8831394633936327,46.05449932130839,257.06610914684927,ss
67,2,ss,NOR2,A1_A2_tied_to_Z,3.9965650812022546,0.28,1.795194162727883,1.7736852722255536,43.453835442880674,27.853984031009922,26.085889866426115,ss
68,2,ss,NOR2,A1_A2_tied_to_Z,3.1812254462327747,0.28,2.4507778831948897,1.6649068196583114,35.350166790750386,30.47734157762198,388.2482167117661,ss
69,2,ss,NOR2,A1_A2_tied_to_Z,2.0822588253000105,0.28,1.7426681711452883,1.699669860183991,-0.5313435471528365,16.682205096055846,127.67635427277803,ss
70,2,ss,NOR2,A1_A2_tied_to_Z,2.2020363258783604,0.28,1.9022150414256767,1.7328433668807675,53.81607282604574,85.44911802859536,357.3914162354199,ss
71,2,ss,NOR2,A1_A2_tied_to_Z,2.3920036536959013,0.28,2.8790289405232743,1.6799370818612145,86.98107752914699,17.533824795841586,43.711903149555525,ss
72,2,ss,XOR2,A1_to_Z_A2_held_1,0.8127747013457498,0.28,2.4155659975529913,1.9239264158623732,-3.2193806351630876,63.48167592694768,64.75449051484583,ss
73,2,ss,XOR2,A1_to_Z_A2_held_1,3.4067563242439936,0.28,1.6199694862146448,1.7836743333948397,45.340593197858524,69.69519219007402,477.1606168601209,ss
74,2,ss,XOR2,A1_to_Z_A2_held_1,1.698375223296315,0.28,2.314602269010873,1.8557673647394985,51.44175960529152,27.420130580927786,171.18486258142212,ss
75,2,ss,XOR2,A1_to_Z_A2_held_1,2.1847575783749464,0.28,2.444317595467721,1.896373714563667,83.92289229581783,48.01297778316612,314.1682561500436,ss
76,2,ss,XOR2,A1_to_Z_A2_held_1,2.9686415638618344,0.28,2.23636760889447,1.6296408097085906,70.19458542386784,77.9805765139242,45.354377350145974,ss
77,2,ss,XOR2,A1_to_Z_A2_held_1,3.1744986688652843,0.28,2.5818120533999496,1.9083838483001072,99.54522237612133,25.537723224983246,406.0062519424043,ss
78,2,ss,XOR2,A1_to_Z_A2_held_1,2.587019042152561,0.28,1.9099324818057073,1.9600307708046532,61.572780255161874,51.3347565210076,29.201546044271822,ss
79,2,ss,XOR2,A1_to_Z_A2_held_1,0.5983932557981364,0.28,1.8024164114839838,1.802967584332066,-5.4171159612089905,39.80840125191011,276.6768120447975,ss
80,2,ss,XOR2,A1_to_Z_A2_held_1,4.021949610124939,0.28,2.7115375201065106,1.6898657804959014,38.87064115674834,93.24110668054031,339.42341567040813,ss
81,2,ss,XOR2,A1_to_Z_A2_held_1,4.16811464154587,0.28,2.267830711439384,1.6453002563388666,69.6238034979298,30.48875125159742,251.8015475482872,ss
82,2,ss,XOR2,A1_to_Z_A2_held_1,2.3665019064822292,0.28,2.5374922581337325,1.6749580631263417,14.08356041276253,21.230603284597056,322.87051172882144,ss
83,2,ss,XOR2,A1_to_Z_A2_held_1,4.648131325696203,0.28,1.9990569115512755,1.9736634719625243,89.354451011014,9.568277745494388,181.82931547199624,ss
84,2,ss,XOR2,A1_to_Z_A2_held_1,1.065885832415769,0.28,1.5583446576146578,1.7898765584114404,42.16866934383448,98.65180088953767,489.0518282514464,ss
85,2,ss,XOR2,A1_to_Z_A2_held_1,1.5656999257813118,0.28,2.949271605817441,1.6584205452773444,30.73030384643279,73.78654270573345,206.4242066675212,ss
86,2,ss,XOR2,A1_to_Z_A2_held_1,4.878012555700492,0.28,1.7072880614474075,1.743050434824031,8.49176437999257,2.451200086333394,454.08400407143756,ss
87,2,ss,XOR2,A1_to_Z_A2_held_1,2.5576542448215682,0.28,2.7746589085584596,1.7297889890500953,28.164843017347764,83.19180271193807,114.94228282936234,ss
88,2,ss,XOR2,A1_to_Z_A2_held_1,2.7626435511350804,0.28,2.069967097342598,1.7097038363949757,76.63965447683296,8.010062594586302,73.89922349784493,ss
89,2,ss,XOR2,A1_to_Z_A2_held_1,4.31187986500427,0.28,2.6274898048739654,1.9453955341831208,0.5127871065356047,16.695742758330532,385.46900694580836,ss
90,2,ss,XOR2,A1_to_Z_A2_held_1,1.906740413070779,0.28,2.9226845193474666,1.8442947968845131,15.313758506731354,57.1437407598619,229.63230212294582,ss
91,2,ss,XOR2,A1_to_Z_A2_held_1,0.951416452621589,0.28,1.6777157324822596,1.760290848251319,94.65800342508903,60.55651057606497,428.2718453231539,ss
92,2,ss,XOR2,A1_to_Z_A2_held_1,3.5966470333134124,0.28,2.8688205800770166,1.710844956276827,20.39496643981206,85.36799594548144,275.2711213831072,ss
93,2,ss,XOR2,A1_to_Z_A2_held_1,4.595710394812674,0.28,2.148887867418558,1.8250444913360395,-11.444518599159844,42.340868906692805,376.1236198262189,ss
94,2,ss,XOR2,A1_to_Z_A2_held_1,1.4174505612527315,0.28,1.8552433916549798,1.881855437547773,57.40455052819985,91.19314672880155,148.081862795781,ss
95,2,ss,XOR2,A1_to_Z_A2_held_1,3.7483573320890313,0.28,2.050659986393515,1.8607380675951972,-15.713290413525396,35.21125831380226,106.74273072224166,ss
0,2,typical,INV,I_to_Z,3.1338473195793064,0.28,2.4656525548203487,1.6649211231825913,85.00604956819849,13.77208725671549,238.0185627751421,typical
1,2,typical,INV,I_to_Z,3.0036058240284413,0.28,2.0364448714498753,1.6743224020821064,51.22892863328504,19.87580530760831,43.69933074547946,typical
2,2,typical,INV,I_to_Z,4.768554014187914,0.28,1.6138819438414618,1.8512134688558524,83.78036083138103,60.21167021606896,343.9151728947274,typical
3,2,typical,INV,I_to_Z,3.938452548085723,0.28,1.680885459775558,1.954963711341313,-17.183313056463287,29.035370565726602,149.1626067878463,typical
4,2,typical,INV,I_to_Z,1.7283658806397195,0.28,1.7241189077714338,1.6211725828401118,47.06762499950439,85.98696840904847,408.3351934698524,typical
5,2,typical,INV,I_to_Z,3.740111588872452,0.28,2.2172160816726185,1.7110094970606824,39.36698113393994,7.126629135121978,93.53496388690508,typical
6,2,typical,INV,I_to_Z,4.120804110747306,0.28,1.9478860999352263,1.8343791025047471,76.61147204965893,48.479512070354644,124.07015947413416,typical
7,2,typical,INV,I_to_Z,1.4311090591660547,0.28,2.2772707237828396,1.8030616473095629,20.904778281843747,98.25485654481045,20.500756408045824,typical
8,2,typical,INV,I_to_Z,2.0262877838424282,0.28,2.915561270915001,1.9344645785436478,58.536015760477426,70.79347129234598,309.58777899163374,typical
9,2,typical,INV,I_to_Z,2.1881556594725273,0.28,2.34974238992799,1.741091148183686,40.1921610273058,30.294578255539342,292.36827116721804,typical
10,2,typical,INV,I_to_Z,0.8100588200038316,0.28,2.3950634398186823,1.6965853474268073,11.436318821275695,94.8053130281327,394.04529193053315,typical
11,2,typical,INV,I_to_Z,3.4680996064393406,0.28,2.8408450127843423,1.9708153782710776,32.09609156153003,25.01558996335937,439.41624329300845,typical
12,2,typical,INV,I_to_Z,0.5904566279951309,0.28,2.5692361116706275,1.9401414403140467,1.1759183330336391,34.641595883559496,202.11656282081907,typical
13,2,typical,INV,I_to_Z,3.606221023711712,0.28,2.6620824747083933,1.8708021192965643,25.915453687372953,71.78502383272091,180.20909683289804,typical
14,2,typical,INV,I_to_Z,1.137889095677515,0.28,1.7955905460352064,1.7597650089691015,-14.252676380633392,42.563454510848764,260.60001041229845,typical
15,2,typical,INV,I_to_Z,2.9062232204193585,0.28,2.984201624863253,1.7803892145342695,72.11221287620657,52.434854519738145,68.13241825467976,typical
16,2,typical,INV,I_to_Z,1.8943710046237516,0.28,1.54827468315749,1.8757510071793744,94.97306947664389,64.36465016564745,424.2928287700802,typical
17,2,typical,INV,I_to_Z,2.7243018616658126,0.28,2.518741653496381,1.7886056585916899,18.370220164128156,89.58628258277103,319.99709490042136,typical
18,2,typical,INV,I_to_Z,4.957487833974253,0.28,1.8637540127550132,1.8220493085577,7.983422806653373,55.023437219424125,81.81410985322505,typical
19,2,typical,INV,I_to_Z,4.371589536792767,0.28,2.1694814320836993,1.6472966931531137,68.95017947370607,3.68791307887267,476.9586275997729,typical
20,2,typical,INV,I_to_Z,2.509668878467032,0.28,2.1231308744555504,1.890888573055864,99.12586717287661,38.46031892337929,497.11100223661856,typical
21,2,typical,INV,I_to_Z,1.4487152379939747,0.28,1.936772595322988,1.9160816282165547,63.29439966434508,81.72689260257891,165.38340068778243,typical
22,2,typical,INV,I_to_Z,4.592501404457907,0.28,2.6925067575125428,1.6938775379822566,-4.46081634230984,10.530668406707312,371.24170138386063,typical
23,2,typical,INV,I_to_Z,1.016466898106707,0.28,2.8119224376592724,1.7305239171756668,-5.575566797513609,76.2584939986745,229.99658172744333,typical
24,2,typical,NAND2,A1_A2_tied_to_Z,4.731181958515523,0.28,1.7024658875735783,1.942249623554639,27.439390769915157,53.45424249584311,457.046512384501,typical
25,2,typical,NAND2,A1_A2_tied_to_Z,4.242567885021119,0.28,2.5265206143783114,1.9282715445540486,33.6437379424095,33.73158064905494,40.24415120758209,typical
26,2,typical,NAND2,A1_A2_tied_to_Z,3.3522786606273747,0.28,2.883106077807937,1.756615762347337,53.00792225238419,42.79246374813438,67.9582701421003,typical
27,2,typical,NAND2,A1_A2_tied_to_Z,1.1593445442518349,0.28,1.870255074034529,1.6397029956701035,10.000282322585448,25.980227223380904,80.85344798219221,typical
28,2,typical,NAND2,A1_A2_tied_to_Z,2.559182642258516,0.28,1.6669009586179564,1.6699313456084512,79.74062666738351,91.54987214616048,378.2049666060898,typical
29,2,typical,NAND2,A1_A2_tied_to_Z,1.9048699237520166,0.28,2.153810411658928,1.809277303608269,57.69303868086158,19.8447339346703,419.39635457142754,typical
30,2,typical,NAND2,A1_A2_tied_to_Z,4.276560090539928,0.28,2.819466968582801,1.8849392537507563,49.93221201142026,66.67357053575536,139.51503593823548,typical
31,2,typical,NAND2,A1_A2_tied_to_Z,1.408335315779685,0.28,2.692477574540322,1.8191355713439583,6.142177180744685,48.19039556456687,241.60991982592247,typical
32,2,typical,NAND2,A1_A2_tied_to_Z,4.050875102317541,0.28,1.8784464508299703,1.9052788579403614,62.27924178783654,34.31650269264452,329.21426229798027,typical
33,2,typical,NAND2,A1_A2_tied_to_Z,1.4887435606232553,0.28,1.8003129066735637,1.7250939937527008,0.5938820491094496,73.76525191711899,402.0459486730991,typical
34,2,typical,NAND2,A1_A2_tied_to_Z,2.7119398778657273,0.28,2.3720042893178057,1.7481193170168101,95.3345806755849,60.77746644280214,232.48777407122788,typical
35,2,typical,NAND2,A1_A2_tied_to_Z,2.859257428962768,0.28,2.477655632970049,1.6898632795401054,-4.598420968991347,7.211680163503821,483.01913071706554,typical
36,2,typical,NAND2,A1_A2_tied_to_Z,1.810900189889768,0.28,2.099845255219069,1.7118913415995585,43.44596984130348,79.64479999433556,102.76035822735575,typical
37,2,typical,NAND2,A1_A2_tied_to_Z,2.252763057730222,0.28,2.754189927242737,1.8413906773171296,84.39473503127708,83.89906103632465,180.04584292212576,typical
38,2,typical,NAND2,A1_A2_tied_to_Z,3.1028245438418796,0.28,2.9740531279348095,1.8735146946663561,-10.434692030696864,69.533245109604,10.690872834930321,typical
39,2,typical,NAND2,A1_A2_tied_to_Z,3.160670314636844,0.28,2.2515609211106082,1.7993534245127336,93.49900076912787,14.537859514091586,155.30736943490407,typical
40,2,typical,NAND2,A1_A2_tied_to_Z,4.458827567941279,0.28,1.5072153350582995,1.6293050522821113,65.86569864086987,95.3463362070773,349.8994996448047,typical
41,2,typical,NAND2,A1_A2_tied_to_Z,0.6888194286108662,0.28,2.2048186491228954,1.954365236076171,88.40365266605987,2.8860256571794434,114.45372554601053,typical
42,2,typical,NAND2,A1_A2_tied_to_Z,2.0845769173875985,0.28,2.0552565564038336,1.6954442826137335,23.454294316769563,39.39554335582133,266.15030136533437,typical
43,2,typical,NAND2,A1_A2_tied_to_Z,3.816731464397969,0.28,2.6754051239450987,1.8469827543169797,17.147977491755952,56.93622044459151,373.1736145664203,typical
44,2,typical,NAND2,A1_A2_tied_to_Z,0.6569095084794576,0.28,2.61555133801667,1.7746569263747918,37.8797150470969,24.327349054119548,199.74327616451657,typical
45,2,typical,NAND2,A1_A2_tied_to_Z,3.521257777388711,0.28,1.5781345292413882,1.8975663003328869,-18.332537329647053,76.17887009677571,277.5520162395403,typical
46,2,typical,NAND2,A1_A2_tied_to_Z,1.0382909668154818,0.28,1.9377908986093038,1.965118541221541,71.77705429503806,11.527588951518005,307.49187793131824,typical
47,2,typical,NAND2,A1_A2_tied_to_Z,4.820452392716941,0.28,2.3796413794581266,1.6631085024884613,-7.363344648780046,97.59817168545752,465.9622514339963,typical
48,2,typical,NOR2,A1_A2_tied_to_Z,2.479663063097257,0.28,1.6030230493956465,1.7003861763155055,26.433305001768886,62.95645771944084,338.64734789388666,typical
49,2,typical,NOR2,A1_A2_tied_to_Z,3.5898594350690805,0.28,2.836758082613178,1.95851494607866,-10.392718409764496,67.58270024221319,102.68244062831461,typical
50,2,typical,NOR2,A1_A2_tied_to_Z,0.6838802771993499,0.28,2.1185465998365336,1.839905768917746,14.133615745634081,32.286401153291706,288.41516015350896,typical
51,2,typical,NOR2,A1_A2_tied_to_Z,1.1176308542592357,0.28,2.2127953397165907,1.9031207568341784,7.004826924763037,40.4799492883483,425.1760535127501,typical
52,2,typical,NOR2,A1_A2_tied_to_Z,2.0434141784195328,0.28,2.4071056989653945,1.7656811764618332,94.72914265913606,49.56227652122628,124.3124587899943,typical
53,2,typical,NOR2,A1_A2_tied_to_Z,3.9190461236509755,0.28,1.6655345653049074,1.9712375928548223,85.09345292128054,36.58071489236871,449.4966340483842,typical
54,2,typical,NOR2,A1_A2_tied_to_Z,2.832274130611245,0.28,2.7990940294377458,1.7225017032468162,24.74142745701755,92.7100100043582,258.6290410604662,typical
55,2,typical,NOR2,A1_A2_tied_to_Z,2.244107277347758,0.28,1.777573666287605,1.7273966063801531,81.23492851819621,82.2889731348048,416.5930561358078,typical
56,2,typical,NOR2,A1_A2_tied_to_Z,3.494006268372199,0.28,2.3521033471805834,1.8155449180929741,40.16572268376526,99.32885845382962,392.62061175377863,typical
57,2,typical,NOR2,A1_A2_tied_to_Z,4.321605354771174,0.28,1.9348721372174262,1.8565286347285475,39.87830456782269,72.99414510255497,58.44826486296712,typical
58,2,typical,NOR2,A1_A2_tied_to_Z,3.024475222491807,0.28,2.629811677878531,1.917672041569527,61.133337672303796,15.30637293865686,308.46329526030803,typical
59,2,typical,NOR2,A1_A2_tied_to_Z,1.4770301949476488,0.28,2.884157496882314,1.8701345028983738,15.076249041472863,29.056602467673226,193.7404144539819,typical
60,2,typical,NOR2,A1_A2_tied_to_Z,2.5763793837426,0.28,1.9873770228035856,1.643326017077463,68.33707173115457,52.78314824314011,317.1548705197405,typical
61,2,typical,NOR2,A1_A2_tied_to_Z,4.211122218646237,0.28,1.7116545197148556,1.6639822122662575,96.16103524465544,86.87232578595236,477.26879487723807,typical
62,2,typical,NOR2,A1_A2_tied_to_Z,4.695113617020278,0.28,2.2991364702052817,1.9274688528179684,57.72660934132894,5.962208349473464,195.38744218174736,typical
63,2,typical,NOR2,A1_A2_tied_to_Z,3.1830285416417983,0.28,2.7240189563066477,1.7725211531893077,-19.518435172822954,88.95376898431373,149.37261051821025,typical
64,2,typical,NOR2,A1_A2_tied_to_Z,4.4633264947108735,0.28,2.5063125947745237,1.6877800705072439,70.88126417407199,77.58954177847214,367.2524936028289,typical
65,2,typical,NOR2,A1_A2_tied_to_Z,1.904379644005655,0.28,1.867969036513491,1.6780078137110794,78.07970796478682,24.670807702641284,49.39987961241097,typical
66,2,typical,NOR2,A1_A2_tied_to_Z,0.9914931770127302,0.28,2.1536016539016636,1.8046293388465104,1.510412961314664,44.63976834035126,163.53562533689237,typical
67,2,typical,NOR2,A1_A2_tied_to_Z,1.6907663594479576,0.28,2.038344177397659,1.9419828256555665,52.489650034475815,20.22318406621783,240.64298482551447,typical
68,2,typical,NOR2,A1_A2_tied_to_Z,1.309627230766273,0.28,2.9502664168738195,1.626942689245349,-9.978354662623055,60.600729575442585,219.82259704865405,typical
69,2,typical,NOR2,A1_A2_tied_to_Z,3.7492965599145234,0.28,2.6071354078980056,1.884662170388309,48.69797582761325,55.58852604528631,75.26389179906079,typical
70,2,typical,NOR2,A1_A2_tied_to_Z,4.81803512484001,0.28,1.5404236203821917,1.7956063079200377,-3.5639583143478717,10.154826473308802,488.79676626527623,typical
71,2,typical,NOR2,A1_A2_tied_to_Z,0.7733605316573781,0.28,2.4878418160863265,1.7438598379408703,34.12360391906185,1.5977245814346954,27.949576369283015,typical
72,2,typical,XOR2,A1_to_Z_A2_held_1,2.8467253151230363,0.28,2.8429057557467727,1.7035548818015156,36.18695618517763,28.349631946174437,436.83526764716817,typical
73,2,typical,XOR2,A1_to_Z_A2_held_1,1.0612334857672194,0.28,2.271790073016097,1.901964026701336,65.88020716891843,51.23716002565339,473.8707748318366,typical
74,2,typical,XOR2,A1_to_Z_A2_held_1,0.8548855381880934,0.28,1.9056840530884656,1.9580388039758199,64.4882528481586,12.978011649343808,123.36483931841137,typical
75,2,typical,XOR2,A1_to_Z_A2_held_1,1.1402762616768132,0.28,2.5731722852981807,1.7489402433577232,59.15996504742418,34.69259643946294,222.51464483829832,typical
76,2,typical,XOR2,A1_to_Z_A2_held_1,1.4638314652222708,0.28,1.9481934452496006,1.9419062023154257,0.6633786172843337,48.750313882300844,183.70641016458774,typical
77,2,typical,XOR2,A1_to_Z_A2_held_1,3.9208010524671737,0.28,1.5512191769472667,1.6340163785415094,88.88852393907857,76.35359485844452,86.63235881791337,typical
78,2,typical,XOR2,A1_to_Z_A2_held_1,4.26583230900353,0.28,2.942273802390684,1.7300073557222864,70.99368147252245,6.737595123641838,363.8992595690852,typical
79,2,typical,XOR2,A1_to_Z_A2_held_1,3.673023315576248,0.28,2.245413596451929,1.9742407674905158,26.039387254743914,68.6142458434254,309.2315086648526,typical
80,2,typical,XOR2,A1_to_Z_A2_held_1,1.679624858758567,0.28,2.5521223128292077,1.6497664704597945,45.31780619117917,15.338462284701066,166.90899842968437,typical
81,2,typical,XOR2,A1_to_Z_A2_held_1,4.881688797336964,0.28,2.7124219884992664,1.7909585042084561,6.863044369529433,46.10732209360316,260.5467376698218,typical
82,2,typical,XOR2,A1_to_Z_A2_held_1,4.707053763821437,0.28,2.4604505158380165,1.6845534984546298,53.02676017162919,80.22478814147999,438.9315593793033,typical
83,2,typical,XOR2,A1_to_Z_A2_held_1,2.1387981301674333,0.28,1.6961405634721296,1.6586633489636926,12.612335816958144,97.84043070983346,148.79407811819468,typical
84,2,typical,XOR2,A1_to_Z_A2_held_1,1.8856172304103136,0.28,2.67778714718124,1.8800550008800438,75.54042775077006,59.00413650550384,93.10530699308926,typical
85,2,typical,XOR2,A1_to_Z_A2_held_1,2.3264610929657503,0.28,2.3446205668066824,1.8308794940496855,92.70614294696426,32.490518342108224,249.08623388146182,typical
86,2,typical,XOR2,A1_to_Z_A2_held_1,3.1185881303569696,0.28,1.8581837784804751,1.8266510724676923,98.83027927001959,63.800905783178386,43.79928368825179,typical
87,2,typical,XOR2,A1_to_Z_A2_held_1,4.129431649080713,0.28,2.0331104368131103,1.8548500908608818,-5.422366524497832,73.68846049225162,201.10508274286067,typical
88,2,typical,XOR2,A1_to_Z_A2_held_1,3.25576369936505,0.28,2.4354976286421897,1.8677821165149822,-11.891463080263534,84.05942015894176,61.70970422160591,typical
89,2,typical,XOR2,A1_to_Z_A2_held_1,1.3799360086455943,0.28,2.0650402508435137,1.7792733506826885,41.465012264967726,89.3295058078337,396.22148910410056,typical
90,2,typical,XOR2,A1_to_Z_A2_held_1,0.5405249640965587,0.28,1.623202647336091,1.9236097831113173,83.46569983776033,93.66340684394116,318.950892621048,typical
